# T	328.150
# V0	1416.6
# Syringe	Trp	0.76522E-3
# Cell	TRAP	0.00681818181818E-3
3	-36.85133
3	-42.45337
3	-42.58263
3	-43.87235
3	-45.05893
3	-45.756
3	-48.31966
3	-51.01451
3	-50.39825
3	-52.69352
3	-52.84657
3	-53.31207
3	-52.82948
3	-53.29466
3	-53.79557
3	-53.69121
3	-52.85438
3	-54.03272
3	-52.45806
3	-53.28324
3	-53.72593
3	-52.57529
3	-52.37797
3	-52.80351
3	-52.38686
3	-52.23548
3	-51.1003
3	-49.88605
3	-49.37225
3	-48.73346
3	-47.52543
3	-46.85945
3	-46.15927
3	-44.27983
3	-43.44662
3	-41.2049
3	-39.29912
3	-38.08985
3	-36.29205
3	-36.34118
3	-32.61692
3	-30.35424
3	-29.2308
3	-26.84258
3	-23.63309
3	-22.5982
3	-20.79665
3	-18.61325
3	-16.40618
3	-14.81743
3	-12.82625
3	-11.63452
3	-9.90707
3	-9.56365
3	-8.7744
3	-8.34782
3	-7.83475
3	-5.31586
3	-5.85602
3	-5.08353
3	-3.857
3	-4.46159
3	-4.69095
3	-5.21651
3	-3.70744
3	-2.26416
3	-2.49475
3	-3.14949
3	-2.4131
3	-4.11324
3	-3.76945
3	-1.77151
3	-1.11031
3	-1.96592
3	-1.78588
3	-2.28202
3	-1.31983
3	-3.60208
3	-2.50245
3	-2.55549
3	-1.31416
3	-1.59425
3	-2.55425
3	-0.74968
3	-2.54133
3	-1.37292
3	-1.15932
3	-1.1718
3	-1.59169
3	-1.56163
3	-1.34166
3	-0.74258
3	-1.00901
3	-1.79199
3	-0.24343
